n_samples,trial,mode,region,rel_err,neg_frac,rel_los,rel_trv,rel_R,rel_z,rel_phi
500,2,LOS+rho,gc15,0.17349429428577423,0.037109375,0.10433199256658554,0.1215648353099823,0.10242468118667603,0.09489405155181885,0.058090973645448685
500,2,LOS+Sun+rho,gc15,0.16876190900802612,0.041015625,0.09404799342155457,0.12695077061653137,0.09419652074575424,0.09357717633247375,0.05948881059885025
1000,0,3D,sun4,0.01269490085542202,0.0,0.004318663384765387,0.011097692884504795,0.00328293745405972,0.011642996221780777,0.0011914202477782965
1000,0,LOS,sun4,0.04848310723900795,0.0,0.010448619723320007,0.045550789684057236,0.010600387118756771,0.0449015237390995,0.005155906546860933
1000,0,LOS+Sun,sun4,0.04932396486401558,0.0,0.011984587647020817,0.04589226096868515,0.006802897434681654,0.0443955659866333,0.012888875789940357
1000,0,LOS+rho,sun4,0.03692835941910744,0.0,0.0061968108639121056,0.03512527421116829,0.003944665193557739,0.03555566444993019,0.0035038029309362173
1000,0,LOS+Sun+rho,sun4,0.04060622304677963,0.0,0.010906343348324299,0.03684082254767418,0.013043973594903946,0.036585260182619095,0.002872129902243614
1000,0,3D,sun15,0.22693108022212982,0.091796875,0.15450896322727203,0.1354888677597046,0.14387112855911255,0.12738007307052612,0.0432920977473259
1000,0,LOS,sun15,0.2527081370353699,0.1328125,0.16889825463294983,0.15161311626434326,0.14342857897281647,0.137809157371521,0.0699373111128807
1000,0,LOS+Sun,sun15,0.2635479271411896,0.1640625,0.17776678502559662,0.15666885673999786,0.14867597818374634,0.14364056289196014,0.0745742917060852
1000,0,LOS+rho,sun15,0.2970684766769409,0.044921875,0.1880219727754593,0.19262266159057617,0.19186747074127197,0.14065054059028625,0.08829589188098907
1000,0,LOS+Sun+rho,sun15,0.30195367336273193,0.04296875,0.19211897253990173,0.1956404447555542,0.199756920337677,0.14283400774002075,0.0871632918715477
1000,0,3D,gc15,0.14150483906269073,0.06640625,0.07559685409069061,0.10842931270599365,0.06675106287002563,0.09724137932062149,0.04756198450922966
1000,0,LOS,gc15,0.1676931232213974,0.060546875,0.08862651884555817,0.12740661203861237,0.06824053078889847,0.1012115404009819,0.0792360007762909
1000,0,LOS+Sun,gc15,0.17772671580314636,0.083984375,0.09828304499387741,0.1311234086751938,0.07427322864532471,0.10588281601667404,0.08391448855400085
1000,0,LOS+rho,gc15,0.19701504707336426,0.033203125,0.10112384706735611,0.15316689014434814,0.10683009028434753,0.10416349768638611,0.0844583585858345
1000,0,LOS+Sun+rho,gc15,0.20231348276138306,0.029296875,0.10675255209207535,0.15523919463157654,0.11511668562889099,0.10815653204917908,0.08280251175165176
1000,1,3D,sun4,0.017888791859149933,0.0,0.007778337225317955,0.01491047814488411,0.011229385621845722,0.01175752840936184,0.0017101450357586145
1000,1,LOS,sun4,0.036736056208610535,0.0,0.008449922315776348,0.0345894992351532,0.012261712923645973,0.03219221532344818,0.002686326391994953
1000,1,LOS+Sun,sun4,0.03046005219221115,0.0,0.005222801584750414,0.02933063544332981,0.005193610209971666,0.02853238210082054,0.0035091526806354523
1000,1,LOS+rho,sun4,0.03160116448998451,0.0,0.008097434416413307,0.029434707015752792,0.012298274785280228,0.026449378579854965,0.0022723288275301456
1000,1,LOS+Sun+rho,sun4,0.03491953760385513,0.0,0.00923116970807314,0.032601937651634216,0.014958927407860756,0.02807503379881382,0.007391379214823246
1000,1,3D,sun15,0.20770245790481567,0.109375,0.13202621042728424,0.13418440520763397,0.1345045566558838,0.10615618526935577,0.050410788506269455
1000,1,LOS,sun15,0.20747563242912292,0.02734375,0.12506312131881714,0.14076656103134155,0.12042124569416046,0.09406033158302307,0.0782231017947197
1000,1,LOS+Sun,sun15,0.19974569976329803,0.025390625,0.12288447469472885,0.1327197104692459,0.1146850734949112,0.09247157722711563,0.07407015562057495
1000,1,LOS+rho,sun15,0.22131551802158356,0.029296875,0.12097113579511642,0.16117672622203827,0.12683044373989105,0.11102187633514404,0.08422992378473282
1000,1,LOS+Sun+rho,sun15,0.2211199551820755,0.02734375,0.11759142577648163,0.1633882373571396,0.13127118349075317,0.11034011840820312,0.0830957293510437
1000,1,3D,gc15,0.13274899125099182,0.06640625,0.05948891490697861,0.11084456741809845,0.06424427032470703,0.07888925075531006,0.05637678503990173
1000,1,LOS,gc15,0.14930729568004608,0.01953125,0.06201767921447754,0.12766079604625702,0.06308342516422272,0.07649637013673782,0.08386032283306122
1000,1,LOS+Sun,gc15,0.13895480334758759,0.017578125,0.05876586213707924,0.11776738613843918,0.05518084019422531,0.07226529717445374,0.07957948744297028
1000,1,LOS+rho,gc15,0.16597998142242432,0.02734375,0.07009506970643997,0.14056946337223053,0.07655027508735657,0.09330467879772186,0.08263815939426422
1000,1,LOS+Sun+rho,gc15,0.1692832112312317,0.025390625,0.06997193396091461,0.1444576531648636,0.08370471745729446,0.09475979208946228,0.08154412358999252
1000,2,3D,sun4,0.016431789845228195,0.00390625,0.005354329012334347,0.014552576467394829,0.006025898270308971,0.014191902242600918,0.000745102297514677
1000,2,LOS,sun4,0.03950246050953865,0.0,0.006372563075274229,0.03797176480293274,0.004092295654118061,0.03790675848722458,0.004194342531263828
1000,2,LOS+Sun,sun4,0.03871314227581024,0.0,0.007729694247245789,0.03664708882570267,0.007680859416723251,0.03673246502876282,0.00260545895434916
1000,2,LOS+rho,sun4,0.03760669007897377,0.0,0.012785766273736954,0.033551834523677826,0.019339699298143387,0.029477771371603012,0.0024221641942858696
1000,2,LOS+Sun+rho,sun4,0.04543843865394592,0.0,0.018916545435786247,0.03885972499847412,0.031213724985718727,0.0299324169754982,0.0021681070793420076
1000,2,3D,sun15,0.25293660163879395,0.169921875,0.16316619515419006,0.16400577127933502,0.15476863086223602,0.1435249149799347,0.06769685447216034
1000,2,LOS,sun15,0.21626180410385132,0.09765625,0.1464855670928955,0.1314527988433838,0.12315091490745544,0.11641953140497208,0.06794258952140808
1000,2,LOS+Sun,sun15,0.2247239053249359,0.109375,0.15234823524951935,0.13626322150230408,0.12715083360671997,0.1253732293844223,0.06790604442358017
1000,2,LOS+rho,sun15,0.20762690901756287,0.03125,0.1275552213191986,0.13990038633346558,0.13645224273204803,0.10495936870574951,0.048780329525470734
1000,2,LOS+Sun+rho,sun15,0.20806579291820526,0.03125,0.13233822584152222,0.13551096618175507,0.13984175026416779,0.10117460042238235,0.0504012405872345
1000,2,3D,gc15,0.23057633638381958,0.07421875,0.1497625857591629,0.15273116528987885,0.14060574769973755,0.12236481159925461,0.07969935238361359
1000,2,LOS,gc15,0.20062345266342163,0.033203125,0.1341589391231537,0.13014820218086243,0.11082980036735535,0.09609515964984894,0.08793126791715622
1000,2,LOS+Sun,gc15,0.2071886956691742,0.033203125,0.14017972350120544,0.13238291442394257,0.11336641758680344,0.10449928790330887,0.08792196959257126
1000,2,LOS+rho,gc15,0.14596882462501526,0.02734375,0.07207497954368591,0.11570024490356445,0.08132012188434601,0.08026927709579468,0.051208410412073135
1000,2,LOS+Sun+rho,gc15,0.14720389246940613,0.037109375,0.07811026275157928,0.11256813257932663,0.08559713512659073,0.07332640141248703,0.05513802915811539
